8.580209E-01	4.000767E-16
1.083042E+00	4.497941E-16
1.308050E+00	4.988809E-16
1.533033E+00	5.385244E-16
1.753759E+00	5.781083E-16
1.933487E+00	6.212243E-16
2.132998E+00	6.683356E-16
2.372989E+00	7.325970E-16
2.548750E+00	7.776587E-16
2.730137E+00	8.369713E-16
2.920477E+00	9.117326E-16
3.145473E+00	9.976158E-16
3.370468E+00	1.091589E-15
3.553702E+00	1.162542E-15
3.701299E+00	1.203597E-15
3.895404E+00	1.271818E-15
4.090127E+00	1.344216E-15
4.281817E+00	1.363038E-15
4.495280E+00	1.435500E-15
4.720237E+00	1.508123E-15
4.945190E+00	1.577278E-15
5.170117E+00	1.605481E-15
5.356137E+00	1.625252E-15
5.555432E+00	1.683289E-15
5.769963E+00	1.755682E-15
5.954559E+00	1.764932E-15
6.135891E+00	1.790501E-15
6.332269E+00	1.810508E-15
6.557192E+00	1.834572E-15
6.782102E+00	1.833926E-15
7.007047E+00	1.900765E-15
7.194483E+00	1.921794E-15
7.383388E+00	1.926545E-15
7.609659E+00	1.933607E-15
7.794263E+00	1.959431E-15
7.955149E+00	1.973670E-15
8.169126E+00	1.985008E-15
8.394045E+00	2.002323E-15
8.618973E+00	2.038125E-15
8.843883E+00	2.037407E-15
9.068780E+00	2.008049E-15
9.287605E+00	1.995669E-15
9.501249E+00	1.950563E-15
9.749326E+00	1.976502E-15
9.977069E+00	1.971295E-15
1.019332E+01	1.988518E-15
1.041824E+01	2.007921E-15
1.064315E+01	1.995281E-15
1.085799E+01	2.020742E-15
1.110446E+01	1.977100E-15
1.134669E+01	1.961399E-15
1.159474E+01	1.941372E-15
1.180518E+01	1.973735E-15
1.203008E+01	1.964144E-15
1.225500E+01	1.972344E-15
1.247991E+01	1.971650E-15
1.266733E+01	1.971071E-15
1.287555E+01	1.958517E-15
1.309117E+01	1.969763E-15
1.328584E+01	1.969162E-15
1.348193E+01	1.932291E-15
1.367943E+01	1.967949E-15
1.390434E+01	1.967255E-15
1.412925E+01	1.957696E-15
1.435414E+01	1.913287E-15
1.456612E+01	1.895444E-15
1.474666E+01	1.880736E-15
1.495389E+01	1.902872E-15
1.517314E+01	1.912794E-15
1.533573E+01	1.902696E-15
1.555366E+01	1.918344E-15
1.577856E+01	1.891848E-15
1.600345E+01	1.857306E-15
