5.63200E-01	6.36666E-83
5.92700E-01	5.11800E-78
6.23500E-01	2.14293E-73
6.55200E-01	4.26775E-69
6.87900E-01	4.42565E-65
7.21300E-01	2.33434E-61
7.55300E-01	6.54072E-58
7.89700E-01	9.96034E-55
8.24500E-01	8.80345E-52
8.59500E-01	4.61817E-49
8.95200E-01	1.64770E-46
9.31500E-01	4.06436E-44
9.69000E-01	7.75261E-42
1.00800E+00	1.19842E-39
1.04900E+00	1.59207E-37
1.09400E+00	2.22069E-35
1.14300E+00	3.06592E-33
1.19600E+00	3.98712E-31
1.25700E+00	6.44740E-29
1.32500E+00	1.06541E-26
1.40200E+00	1.88149E-24
1.49000E+00	3.56769E-22
1.59100E+00	7.07258E-20
1.70500E+00	1.28246E-17
1.83500E+00	2.15123E-15
1.98100E+00	2.97789E-13
2.14500E+00	3.32398E-11
2.32700E+00	2.79172E-09
2.52700E+00	1.69840E-07
2.74500E+00	7.37596E-06
2.98000E+00	2.26051E-04
3.22900E+00	4.81664E-03
3.49000E+00	7.27889E-02
3.75800E+00	7.82767E-01
4.02900E+00	6.15508E+00
4.29800E+00	3.62748E+01
4.56000E+00	1.64699E+02
4.81300E+00	6.00354E+02
5.05200E+00	1.79212E+03
5.27800E+00	4.56739E+03
5.48900E+00	1.01431E+04
5.68600E+00	2.01532E+04
5.87000E+00	3.65619E+04
6.04200E+00	6.15417E+04
6.20200E+00	9.70736E+04
6.35400E+00	1.46187E+05
6.49900E+00	2.11796E+05
6.63600E+00	2.95690E+05
6.76900E+00	4.02953E+05
6.89800E+00	5.37130E+05
7.02400E+00	7.03119E+05
7.14700E+00	9.05132E+05
7.26900E+00	1.15176E+06
7.38900E+00	1.44703E+06
7.51000E+00	1.80626E+06
7.63200E+00	2.24058E+06
7.75400E+00	2.75791E+06
7.87700E+00	3.37523E+06
8.00300E+00	4.12059E+06
8.13200E+00	5.01741E+06
8.26400E+00	6.09259E+06
8.39900E+00	7.37685E+06
8.53900E+00	8.92892E+06
8.68400E+00	1.07997E+07
8.83400E+00	1.30479E+07
8.99100E+00	1.57786E+07
9.15500E+00	1.90864E+07
9.32600E+00	2.30812E+07
9.50600E+00	2.79475E+07
9.69600E+00	3.38895E+07
9.89600E+00	4.11198E+07
1.01100E+01	5.00617E+07
1.03300E+01	6.06612E+07
1.05700E+01	7.39784E+07
1.08200E+01	8.99375E+07
1.10900E+01	1.09724E+08
1.13800E+01	1.34102E+08
1.16900E+01	1.63924E+08
1.20200E+01	2.00122E+08
1.23700E+01	2.43683E+08
1.27500E+01	2.97112E+08
1.31700E+01	3.63621E+08
1.36100E+01	4.41576E+08
1.40800E+01	5.33886E+08
1.46000E+01	6.46269E+08
1.51600E+01	7.78291E+08
1.57600E+01	9.30825E+08
1.64100E+01	1.10679E+09
1.71300E+01	1.31163E+09
1.78900E+01	1.53527E+09
1.87300E+01	1.78646E+09
1.96400E+01	2.05762E+09
2.06200E+01	2.34222E+09
2.17000E+01	2.64027E+09
2.28600E+01	2.93582E+09
2.41300E+01	3.22469E+09
2.55100E+01	3.49364E+09
2.69900E+01	3.72878E+09
2.86200E+01	3.92581E+09
3.03800E+01	4.07121E+09
