0.0000E+0	0.00000E+00
4.467E-02	0.00000E+00
4.562E-02	0.00000E+00
4.905E-02	0.00000E+00
5.592E-02	0.00000E+00
6.624E-02	0.00000E+00
7.964E-02	0.00000E+00
9.584E-02	0.00000E+00
1.146E-01	0.00000E+00
1.357E-01	0.00000E+00
1.592E-01	0.00000E+00
1.849E-01	0.00000E+00
2.128E-01	0.00000E+00
2.428E-01	0.00000E+00
2.750E-01	0.00000E+00
3.094E-01	0.00000E+00
3.460E-01	0.00000E+00
3.847E-01	0.00000E+00
4.256E-01	0.00000E+00
4.686E-01	0.00000E+00
5.138E-01	0.00000E+00
5.613E-01	0.00000E+00
6.109E-01	0.00000E+00
6.628E-01	9.30884E-07
7.170E-01	2.45806E-05
7.735E-01	4.78395E-04
8.324E-01	5.64689E-03
8.937E-01	4.78980E-02
9.576E-01	3.04984E-01
1.024E+00	1.52322E+00
1.093E+00	6.19401E+00
1.165E+00	2.10972E+01
1.240E+00	6.18554E+01
1.318E+00	1.59696E+02
1.399E+00	3.69239E+02
1.483E+00	7.77126E+02
1.571E+00	1.50922E+03
1.663E+00	2.73211E+03
1.759E+00	4.66162E+03
1.859E+00	7.54575E+03
1.964E+00	1.16856E+04
2.074E+00	1.73863E+04
2.190E+00	2.50183E+04
2.311E+00	3.49099E+04
2.438E+00	4.75146E+04
2.572E+00	6.31526E+04
2.714E+00	8.21866E+04
2.863E+00	1.04868E+05
3.021E+00	1.31504E+05
3.186E+00	1.61961E+05
3.359E+00	1.96116E+05
3.539E+00	2.33404E+05
3.724E+00	2.73129E+05
3.912E+00	3.14265E+05
4.100E+00	3.55903E+05
4.287E+00	3.96892E+05
4.471E+00	4.35876E+05
4.649E+00	4.72693E+05
4.819E+00	5.06086E+05
4.982E+00	5.36187E+05
5.135E+00	5.62570E+05
5.279E+00	5.84984E+05
5.414E+00	6.04030E+05
5.540E+00	6.19638E+05
5.658E+00	6.32223E+05
5.768E+00	6.41744E+05
5.870E+00	6.48915E+05
5.965E+00	6.54071E+05
6.055E+00	6.57309E+05
6.139E+00	6.58482E+05
6.218E+00	6.58473E+05
6.292E+00	6.57008E+05
