0.000000E+0	7.34682E+07
2.19900E-01	7.34682E+07
3.97000E-01	5.02944E+07
5.70600E-01	3.78454E+07
7.43100E-01	3.02869E+07
9.15900E-01	2.53879E+07
1.09000E+00	2.19854E+07
1.26700E+00	1.95187E+07
1.44800E+00	1.76402E+07
1.63400E+00	1.61656E+07
1.82700E+00	1.49827E+07
2.02600E+00	1.40122E+07
2.23300E+00	1.32079E+07
2.45000E+00	1.25290E+07
2.67900E+00	1.19454E+07
2.91900E+00	1.14291E+07
3.17200E+00	1.09736E+07
3.43400E+00	1.05526E+07
3.70200E+00	1.01594E+07
3.96900E+00	9.78596E+06
4.23000E+00	9.42508E+06
4.47800E+00	9.08297E+06
4.71100E+00	8.74804E+06
4.92600E+00	8.42734E+06
5.12200E+00	8.12191E+06
5.30000E+00	7.83263E+06
5.46100E+00	7.55356E+06
5.60700E+00	7.28995E+06
5.73800E+00	7.04589E+06
5.85800E+00	6.80792E+06
5.96700E+00	6.59102E+06
6.06600E+00	6.38063E+06
6.15800E+00	6.18431E+06
6.24200E+00	5.99604E+06
6.32000E+00	5.82310E+06
6.39300E+00	5.65508E+06
6.46100E+00	5.49919E+06
6.52500E+00	5.34729E+06
6.58600E+00	5.20761E+06
6.64300E+00	5.07411E+06
6.69700E+00	4.94266E+06
6.74900E+00	4.82429E+06
6.79900E+00	4.70516E+06
6.84700E+00	4.59616E+06
6.89300E+00	4.48978E+06
6.93700E+00	4.38835E+06
6.98000E+00	4.29046E+06
7.02200E+00	4.19946E+06
7.06200E+00	4.11222E+06
7.10100E+00	4.02533E+06
7.13900E+00	3.94434E+06
7.17800E+00	3.86488E+06
7.21400E+00	3.79006E+06
7.25000E+00	3.71593E+06
7.28400E+00	3.64661E+06
7.31900E+00	3.57783E+06
7.35200E+00	3.51343E+06
7.38500E+00	3.45066E+06
7.41700E+00	3.38887E+06
7.44900E+00	3.33183E+06
7.48000E+00	3.27412E+06
7.51100E+00	3.21936E+06
7.54100E+00	3.16537E+06
7.57100E+00	3.11546E+06
7.60000E+00	3.06428E+06
7.62900E+00	3.01609E+06
7.65800E+00	2.97118E+06
7.68600E+00	2.92448E+06
7.71400E+00	2.88044E+06
7.74200E+00	2.83771E+06
7.77000E+00	2.79616E+06
7.79700E+00	2.75461E+06
7.82400E+00	2.71658E+06
7.85100E+00	2.67728E+06
7.87700E+00	2.64130E+06
7.90300E+00	2.60512E+06
7.92900E+00	2.56842E+06
7.95500E+00	2.53524E+06
7.98100E+00	2.50083E+06
8.00600E+00	2.46934E+06
8.03100E+00	2.43621E+06
8.05600E+00	2.40629E+06
8.08100E+00	2.37516E+06
8.10600E+00	2.34629E+06
8.13000E+00	2.31746E+06
8.15500E+00	2.28951E+06
8.17900E+00	2.26162E+06
8.20300E+00	2.23497E+06
8.22700E+00	2.20870E+06
8.25100E+00	2.18289E+06
8.27500E+00	2.15778E+06
8.29900E+00	2.13310E+06
8.32200E+00	2.10908E+06
8.34600E+00	2.08614E+06
8.36900E+00	2.06246E+06
8.39200E+00	2.04049E+06
8.41500E+00	2.01779E+06
8.43800E+00	1.99673E+06
8.46100E+00	1.97462E+06
8.48400E+00	1.95474E+06
8.50700E+00	1.93350E+06
8.53000E+00	1.91443E+06
8.55300E+00	1.89456E+06
8.57500E+00	1.87536E+06
8.59800E+00	1.85739E+06
8.62000E+00	1.83811E+06
8.64200E+00	1.82082E+06
8.66500E+00	1.80225E+06
8.68700E+00	1.78531E+06
8.70900E+00	1.76772E+06
8.73100E+00	1.75139E+06
8.75300E+00	1.73461E+06
8.77500E+00	1.71840E+06
8.79700E+00	1.70323E+06
8.81900E+00	1.68686E+06
8.84100E+00	1.67195E+06
8.86300E+00	1.65642E+06
8.88400E+00	1.64201E+06
8.90600E+00	1.62744E+06
8.92800E+00	1.61282E+06
8.94900E+00	1.59913E+06
8.97100E+00	1.58486E+06
8.99200E+00	1.57163E+06
9.01400E+00	1.55755E+06
9.03500E+00	1.54475E+06
9.05700E+00	1.53205E+06
9.07800E+00	1.51899E+06
9.09900E+00	1.50644E+06
9.12100E+00	1.49379E+06
9.14200E+00	1.48197E+06
9.16300E+00	1.47000E+06
9.18500E+00	1.45816E+06
9.20600E+00	1.44656E+06
9.22700E+00	1.43483E+06
9.24800E+00	1.42358E+06
9.27000E+00	1.41280E+06
9.29100E+00	1.40128E+06
9.31200E+00	1.39106E+06
9.33300E+00	1.38016E+06
9.35400E+00	1.36971E+06
9.37500E+00	1.35970E+06
9.39600E+00	1.34897E+06
9.41800E+00	1.33925E+06
9.43900E+00	1.32938E+06
9.46000E+00	1.31937E+06
9.48100E+00	1.31000E+06
9.50200E+00	1.30026E+06
9.52300E+00	1.29120E+06
9.54400E+00	1.28200E+06
9.56500E+00	1.27264E+06
9.58600E+00	1.26369E+06
9.60700E+00	1.25511E+06
9.62800E+00	1.24586E+06
9.64900E+00	1.23751E+06
9.67000E+00	1.22902E+06
9.69100E+00	1.22037E+06
9.71200E+00	1.21254E+06
9.73300E+00	1.20387E+06
9.75300E+00	1.19605E+06
9.77400E+00	1.18810E+06
9.79500E+00	1.17997E+06
9.81600E+00	1.17222E+06
9.83700E+00	1.16478E+06
9.85800E+00	1.15674E+06
9.87900E+00	1.14948E+06
9.90000E+00	1.14184E+06
9.92100E+00	1.13456E+06
9.94200E+00	1.12757E+06
9.96300E+00	1.11999E+06
9.98400E+00	1.11317E+06
1.00000E+01	1.10623E+06
1.00300E+01	1.09911E+06
1.00500E+01	1.09233E+06
1.00700E+01	1.08583E+06
1.00900E+01	1.07895E+06
1.01100E+01	1.07241E+06
1.01300E+01	1.06613E+06
1.01500E+01	1.05929E+06
1.01700E+01	1.05316E+06
1.01900E+01	1.04691E+06
1.02100E+01	1.04048E+06
1.02300E+01	1.03437E+06
1.02600E+01	1.02851E+06
1.02800E+01	1.02228E+06
1.03000E+01	1.01638E+06
1.03200E+01	1.01028E+06
1.03400E+01	1.00451E+06
1.03600E+01	9.98957E+05
1.03800E+01	9.92894E+05
1.04000E+01	9.87465E+05
1.04200E+01	9.81937E+05
1.04400E+01	9.76215E+05
1.04700E+01	9.70957E+05
1.04900E+01	9.65602E+05
1.05100E+01	9.60054E+05
1.05300E+01	9.54812E+05
1.05500E+01	9.49770E+05
1.05700E+01	9.44244E+05
1.05900E+01	9.39306E+05
1.06100E+01	9.33890E+05
1.06300E+01	9.29053E+05
1.06600E+01	9.24264E+05
1.06800E+01	9.19006E+05
1.07000E+01	9.14161E+05
1.07200E+01	9.09007E+05
1.07400E+01	9.04409E+05
1.07600E+01	8.99725E+05
1.07800E+01	8.94847E+05
1.08000E+01	8.90256E+05
1.08300E+01	8.85835E+05
1.08500E+01	8.81095E+05
1.08700E+01	8.76635E+05
1.08900E+01	8.72341E+05
1.09100E+01	8.67610E+05
1.09300E+01	8.63398E+05
1.09500E+01	8.58754E+05
1.09700E+01	8.54623E+05
1.10000E+01	8.50412E+05
1.10200E+01	8.45870E+05
1.10400E+01	8.41854E+05
1.10600E+01	8.37761E+05
1.10800E+01	8.33477E+05
1.11000E+01	8.29459E+05
1.11200E+01	8.25589E+05
1.11500E+01	8.21308E+05
1.11700E+01	8.17509E+05
1.11900E+01	8.13635E+05
1.12100E+01	8.09573E+05
1.12300E+01	8.05874E+05
1.12500E+01	8.01970E+05
1.12700E+01	7.98013E+05
1.13000E+01	7.94310E+05
1.13200E+01	7.90741E+05
1.13400E+01	7.86782E+05
1.13600E+01	7.83277E+05
1.13800E+01	7.79701E+05
1.14000E+01	7.76255E+05
1.14300E+01	7.72525E+05
1.14500E+01	7.68913E+05
1.14700E+01	7.65556E+05
1.14900E+01	7.61822E+05
1.15100E+01	7.58522E+05
1.15300E+01	7.55156E+05
1.15600E+01	7.51606E+05
1.15800E+01	7.48297E+05
1.16000E+01	7.45106E+05
1.16200E+01	7.41518E+05
1.16400E+01	7.38291E+05
1.16700E+01	7.35179E+05
1.16900E+01	7.31709E+05
1.17100E+01	7.28648E+05
1.17300E+01	7.25525E+05
1.17500E+01	7.22223E+05
1.17700E+01	7.19151E+05
1.18000E+01	7.16070E+05
1.18200E+01	7.12844E+05
1.18400E+01	7.09846E+05
1.18600E+01	7.06954E+05
1.18800E+01	7.03720E+05
1.19100E+01	7.00874E+05
1.19300E+01	6.97970E+05
1.19500E+01	6.94775E+05
1.19700E+01	6.91917E+05
1.20000E+01	6.89159E+05
1.20200E+01	6.86148E+05
1.20400E+01	6.83356E+05
1.20600E+01	6.80661E+05
1.20800E+01	6.77529E+05
1.21100E+01	6.74877E+05
1.21300E+01	6.72170E+05
1.21500E+01	6.69290E+05
1.21700E+01	6.66624E+05
1.22000E+01	6.63787E+05
1.22200E+01	6.61125E+05
1.22400E+01	6.58519E+05
1.22600E+01	6.55743E+05
1.22800E+01	6.53177E+05
1.23100E+01	6.50699E+05
1.23300E+01	6.47912E+05
1.23500E+01	6.45365E+05
1.23700E+01	6.42873E+05
1.24000E+01	6.40214E+05
1.24200E+01	6.37827E+05
1.24400E+01	6.35389E+05
1.24600E+01	6.32785E+05
1.24900E+01	6.30279E+05
1.25100E+01	6.27960E+05
1.25300E+01	6.25345E+05
1.25600E+01	6.23059E+05
1.25800E+01	6.20725E+05
1.26000E+01	6.18471E+05
1.26200E+01	6.15888E+05
1.26500E+01	6.13604E+05
1.26700E+01	6.11397E+05
1.26900E+01	6.08904E+05
1.27100E+01	6.06729E+05
1.27400E+01	6.04408E+05
1.27600E+01	6.02026E+05
1.27800E+01	5.99835E+05
1.28100E+01	5.97720E+05
